ala,arg,asn,asp,cys,glu,gln,gly,his,ile,leu,lys,met,phe,pro,ser,thr,trp,tyr,val,type,frontier_type,growth_pred,growth_pred_var,round,environment,strain,fitness,num_aa_removed
1,1,1,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.6036874413490295,0.0152163834733463,12,aerobic,S. gordonii CH1,0.8492128844756599,6
1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.6106093788146972,0.0165283063380522,12,aerobic,S. gordonii CH1,0.8480503753935577,6
0,1,1,0,1,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.3773758435249328,0.0150256144231848,12,aerobic,S. gordonii CH1,0.7913945074423915,6
0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,ROLLOUT_PROB,FRONTIER,0.3607803624868393,0.0159840957763021,12,aerobic,S. gordonii CH1,0.689949140227658,6
1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.4939285850524902,0.0263381111183839,12,aerobic,S. gordonii CH1,0.6775777414075287,6
0,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,ROLLOUT_PROB,FRONTIER,0.6001164078712463,0.0110096607843291,12,aerobic,S. gordonii CH1,0.6492613223540807,6
1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.5761202025413513,0.0167354606336208,12,aerobic,S. gordonii CH1,0.5862613214190322,6
1,1,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,ROLLOUT_PROB,FRONTIER,0.430840989947319,0.0384918817041166,12,aerobic,S. gordonii CH1,0.5792806786951847,6
0,1,1,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.6027781641483307,0.0158496719173675,12,aerobic,S. gordonii CH1,0.5533440831748934,6
1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,RANDOM,FRONTIER,0.6364327549934388,0.0152583452470511,12,aerobic,S. gordonii CH1,0.2946479953961251,6
0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,1,RANDOM,BEYOND,0.2003457302600145,0.0142936870440592,12,aerobic,S. gordonii CH1,0.1829881261685647,6
1,1,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.5776187038421631,0.0158215092060941,12,aerobic,S. gordonii CH1,0.1559641860017329,6
1,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,1,0,1,1,ROLLOUT_PROB,FRONTIER,0.2855173140764236,0.0189949099600419,12,aerobic,S. gordonii CH1,0.1418261080164688,6
1,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,RANDOM,BEYOND,0.0408760280162096,0.0001453755540287,12,aerobic,S. gordonii CH1,0.0460384139086516,6
0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,RANDOM,BEYOND,0.0887512612342834,0.0043252151541438,12,aerobic,S. gordonii CH1,0.0453378542019859,6
0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,RANDOM,BEYOND,0.047083323597908,0.0003328086408953,12,aerobic,S. gordonii CH1,0.0390452371124007,6
0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,RANDOM,BEYOND,0.1411794881522655,0.0093040093352671,12,aerobic,S. gordonii CH1,0.0300353782099107,6
1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,RANDOM,BEYOND,0.0441750055551528,0.0003256078683871,12,aerobic,S. gordonii CH1,0.0268071777189617,6
1,1,1,1,0,0,1,1,0,1,1,1,1,0,0,1,0,1,1,1,RANDOM,BEYOND,0.0319209988508373,0.000276951705149,12,aerobic,S. gordonii CH1,0.019060913094751,6
1,1,1,1,0,1,0,0,0,0,1,1,1,1,0,1,1,1,1,1,RANDOM,BEYOND,0.2077285306155681,0.0176226469424968,12,aerobic,S. gordonii CH1,0.0166328115664954,6
0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,0,RANDOM,BEYOND,0.0429950230568647,0.0033989371425238,12,aerobic,S. gordonii CH1,0.0097502688493248,6
1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,0,RANDOM,BEYOND,0.0333525992557406,0.0023725989159246,12,aerobic,S. gordonii CH1,0.0075093867334167,6
0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,RANDOM,BEYOND,0.0009506585262715,0.0001478777182148,12,aerobic,S. gordonii CH1,0.005198430844023,6
1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,0,ROLLOUT_PROB,BEYOND,0.002945730946958,0.000704628853716,12,aerobic,S. gordonii CH1,0.0046621178641672,6
1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,0,RANDOM,BEYOND,0.1646569737792015,0.0119377290587957,12,aerobic,S. gordonii CH1,0.004621161066718,6
1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,1,ROLLOUT_PROB,BEYOND,0.0153165727853775,0.0024257510780522,12,aerobic,S. gordonii CH1,0.0040432239897956,6
1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,0,1,RANDOM,BEYOND,0.0037839516624808,0.000192032167737,12,aerobic,S. gordonii CH1,0.0040432239897956,6
1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,ROLLOUT_PROB,BEYOND,0.0276011428982019,0.0009526262192398,12,aerobic,S. gordonii CH1,0.0034529061960483,6
0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,RANDOM,BEYOND,0.0168537948280572,0.0004822135580156,12,aerobic,S. gordonii CH1,0.0029062727052555,6
1,0,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.0340599720366299,0.0010307118512648,12,aerobic,S. gordonii CH1,0.0028882256666987,6
1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1,ROLLOUT_PROB,BEYOND,0.0064166233688592,0.0001700341177622,12,aerobic,S. gordonii CH1,0.0028880171355683,6
1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,ROLLOUT_PROB,BEYOND,0.0152552481275051,0.0009790290977399,12,aerobic,S. gordonii CH1,0.0028774218300402,6
0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,RANDOM,BEYOND,0.0239295510947704,0.003392488591574,12,aerobic,S. gordonii CH1,0.0017329354000192,6
0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,RANDOM,BEYOND,0.0026061999425292,0.0002392633867494,12,aerobic,S. gordonii CH1,0.001732810281341,6
0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.7894472599029541,0.0067069846276342,12,aerobic,S. gordonii CH1,0.9664003080774044,5
1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,ROLLOUT_PROB,FRONTIER,0.8649151802062989,0.0161142856514544,12,aerobic,S. gordonii CH1,0.9579074836522158,5
0,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.9837552833557128,0.0157053520177363,12,aerobic,S. gordonii CH1,0.9330063375664718,5
0,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,RANDOM,FRONTIER,0.7607720565795898,0.007238503892001,12,aerobic,S. gordonii CH1,0.930558219835028,5
1,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,ROLLOUT_PROB,FRONTIER,0.7072940921783447,0.0090519077086055,12,aerobic,S. gordonii CH1,0.9288317667370038,5
1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,0.8731120705604554,0.0180129635638166,12,aerobic,S. gordonii CH1,0.8868214080184157,5
0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.9803249597549438,0.0063146040837349,12,aerobic,S. gordonii CH1,0.8803919225713945,5
1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,ROLLOUT_PROB,FRONTIER,0.8454533267021179,0.0071402687991556,12,aerobic,S. gordonii CH1,0.8149188665536448,5
0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.3869907349348068,0.0156382565775429,12,aerobic,S. gordonii CH1,0.7884286780101561,5
1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.6711815905570984,0.0127378999154499,12,aerobic,S. gordonii CH1,0.7411187060749014,5
1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.7295405638217926,0.0198475940343696,12,aerobic,S. gordonii CH1,0.7026664108958375,5
1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,RANDOM,FRONTIER,0.6922992503643036,0.0126022376737907,12,aerobic,S. gordonii CH1,0.6810436122075672,5
0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.3561749896407127,0.0170729847852625,12,aerobic,S. gordonii CH1,0.5972419436355323,5
1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,0,RANDOM,BEYOND,0.2315417991578578,0.0167799585221701,12,aerobic,S. gordonii CH1,0.5749088816420487,5
1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,1,1,1,RANDOM,FRONTIER,0.9476105880737304,0.017631246825801,12,aerobic,S. gordonii CH1,0.5354383769343698,5
1,1,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,1,RANDOM,BEYOND,0.1475896647572517,0.0067944873238453,12,aerobic,S. gordonii CH1,0.3858390893119299,5
1,1,1,1,0,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,RANDOM,FRONTIER,0.5943021786212921,0.0235531324909797,12,aerobic,S. gordonii CH1,0.2814118549779398,5
0,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5901458311080933,0.0108002658037746,12,aerobic,S. gordonii CH1,0.2117782466909649,5
1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,ROLLOUT_PROB,FRONTIER,0.5215555775165558,0.0210015597494391,12,aerobic,S. gordonii CH1,0.1865793780687397,5
1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5905534207820893,0.0182591508846017,12,aerobic,S. gordonii CH1,0.1420904430699621,5
1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,RANDOM,BEYOND,0.0526289457082748,0.0007279051124844,12,aerobic,S. gordonii CH1,0.0897457688852196,5
0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.2966704261302948,0.0140956061697387,12,aerobic,S. gordonii CH1,0.0868319452201151,5
0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.3850381970405578,0.0151755834640442,12,aerobic,S. gordonii CH1,0.0762491576008472,5
1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,RANDOM,BEYOND,0.1117962171137332,0.008311182965146,12,aerobic,S. gordonii CH1,0.0734283563606342,5
1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.8469328165054322,0.0178372885161013,12,aerobic,S. gordonii CH1,0.0602222487752419,5
1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.2252803082764148,0.0140098615031095,12,aerobic,S. gordonii CH1,0.0582764733020906,5
1,1,1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.417724466919899,0.0215939917865557,12,aerobic,S. gordonii CH1,0.0523129086945991,5
0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,RANDOM,BEYOND,0.0431789493560791,0.000630652824278,12,aerobic,S. gordonii CH1,0.0462082741690933,5
1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,RANDOM,BEYOND,0.0439875055104494,0.0010604580261627,12,aerobic,S. gordonii CH1,0.0442901197095889,5
0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,RANDOM,BEYOND,0.2276898437738418,0.0121904876853348,12,aerobic,S. gordonii CH1,0.0415904496004621,5
1,1,1,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,RANDOM,BEYOND,0.2275239989161491,0.0115608555076567,12,aerobic,S. gordonii CH1,0.0333780932284673,5
1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,RANDOM,BEYOND,0.0406750275194644,0.0007092124360111,12,aerobic,S. gordonii CH1,0.0248369473658877,5
1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,RANDOM,BEYOND,0.0181326452642679,0.0002549812660034,12,aerobic,S. gordonii CH1,0.024476118786878,5
0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,RANDOM,BEYOND,0.0351255614310503,0.0002143468093107,12,aerobic,S. gordonii CH1,0.0172063567929262,5
1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,0,RANDOM,BEYOND,0.03923044860363,0.0002858031525419,12,aerobic,S. gordonii CH1,0.0110725299273972,5
1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,RANDOM,BEYOND,0.0259583561122417,0.0014748510176829,12,aerobic,S. gordonii CH1,0.006931241125364,5
1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,1,RANDOM,BEYOND,0.0068935523554682,0.0003489608556133,12,aerobic,S. gordonii CH1,0.0051988062000577,5
1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,ROLLOUT_PROB,BEYOND,0.0170986822620034,0.0006306423880119,12,aerobic,S. gordonii CH1,0.0051793592940725,5
1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,RANDOM,BEYOND,0.0336818426847457,0.0009887827470547,12,aerobic,S. gordonii CH1,0.0051619070378778,5
1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,RANDOM,BEYOND,0.0710362745076417,0.0047011680590776,12,aerobic,S. gordonii CH1,0.0046500363284088,5
1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,RANDOM,BEYOND,0.1040660089626908,0.0078892486828107,12,aerobic,S. gordonii CH1,0.0034658708000385,5
1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,0,1,RANDOM,BEYOND,0.0129546110145747,0.0003550720566063,12,aerobic,S. gordonii CH1,0.0034529061960483,5
1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,1,1,1,RANDOM,BEYOND,0.016110112145543,0.000287675952365,12,aerobic,S. gordonii CH1,0.0034412713585852,5
1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,RANDOM,BEYOND,0.0068632964417338,0.0001766409454463,12,aerobic,S. gordonii CH1,0.0028880171355683,5
1,1,1,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1,1,RANDOM,BEYOND,0.0384694727882742,0.0010060670623264,12,aerobic,S. gordonii CH1,0.0028677261321543,5
1,0,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,ROLLOUT_PROB,BEYOND,0.0159418284147977,0.0003485226912832,12,aerobic,S. gordonii CH1,0.0023310589320836,5
1,1,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.0,0.0004547913034429,12,aerobic,S. gordonii CH1,0.0023250181642044,5
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,RANDOM,BEYOND,0.0,0.0002777473470042,12,aerobic,S. gordonii CH1,0.0023019374640322,5
1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.0518841483071446,0.0038456464413112,12,aerobic,S. gordonii CH1,0.0023019374640322,5
0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,RANDOM,BEYOND,0.0126435129344463,0.0003766560548768,12,aerobic,S. gordonii CH1,0.0017437636231533,5
0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,RANDOM,BEYOND,0.0083722904138267,0.0002878757560937,12,aerobic,S. gordonii CH1,0.0011509687320161,5
1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.9250798845291136,0.0116530932690643,12,aerobic,S. gordonii CH1,1.0281341002623283,4
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,RANDOM,FRONTIER,0.9177885508537292,0.0085045366015752,12,aerobic,S. gordonii CH1,1.0194700488556232,4
1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.9200444650650024,0.0087245333289466,12,aerobic,S. gordonii CH1,1.0061851700320088,4
0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,RANDOM,FRONTIER,0.9688601350784302,0.0124678182733206,12,aerobic,S. gordonii CH1,0.9994415171308552,4
1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,ROLLOUT_PROB,FRONTIER,0.953808662891388,0.0136209130199479,12,aerobic,S. gordonii CH1,0.9945265197384352,4
1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.9333963131904602,0.0172907288051146,12,aerobic,S. gordonii CH1,0.9877731780109752,4
1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,ROLLOUT_PROB,FRONTIER,1.0,0.009302380420502,12,aerobic,S. gordonii CH1,0.9871955328776356,4
1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.9291400814056396,0.0124757606494079,12,aerobic,S. gordonii CH1,0.956316926887308,4
0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.78089759349823,0.0113797680760632,12,aerobic,S. gordonii CH1,0.9288317667370038,4
1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.8451648998260498,0.0072608795035443,12,aerobic,S. gordonii CH1,0.9248033761749472,4
0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,RANDOM,FRONTIER,0.9682628846168518,0.0104154103282232,12,aerobic,S. gordonii CH1,0.9096427291193692,4
1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.6107906997203827,0.0058162977272668,12,aerobic,S. gordonii CH1,0.878856866069266,4
1,1,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.94125807762146,0.0129870169482771,12,aerobic,S. gordonii CH1,0.8109929501732587,4
1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.7985340237617493,0.0083388389403191,12,aerobic,S. gordonii CH1,0.8096875756841849,4
1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.9278856420516968,0.0176648307785455,12,aerobic,S. gordonii CH1,0.7508844552477678,4
1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.7207591581344605,0.0146609759577571,12,aerobic,S. gordonii CH1,0.6649345603768546,4
1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.6356845605373382,0.0151105608128303,12,aerobic,S. gordonii CH1,0.6591069130466456,4
1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,0,RANDOM,FRONTIER,0.3857739639282226,0.0196159216616947,12,aerobic,S. gordonii CH1,0.6492731298738807,4
0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.6169077658653259,0.0151995035532458,12,aerobic,S. gordonii CH1,0.5557653244115187,4
1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,RANDOM,FRONTIER,0.399369843006134,0.0226748296862863,12,aerobic,S. gordonii CH1,0.5198806200057764,4
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,RANDOM,FRONTIER,0.2933289718627929,0.0145966140477287,12,aerobic,S. gordonii CH1,0.5155727779123274,4
1,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.7161137866973877,0.0130653548262517,12,aerobic,S. gordonii CH1,0.2657407182575335,4
0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5023151463270188,0.0112864891409418,12,aerobic,S. gordonii CH1,0.2237816574800282,4
1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,0,1,1,1,RANDOM,BEYOND,0.0968713235855102,0.0023323455966446,12,aerobic,S. gordonii CH1,0.2100517935929407,4
1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,RANDOM,FRONTIER,0.9638808917999268,0.0131387953120738,12,aerobic,S. gordonii CH1,0.162286591214272,4
0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,RANDOM,BEYOND,0.1607333926856518,0.009824433665,12,aerobic,S. gordonii CH1,0.1078265025690046,4
0,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,RANDOM,BEYOND,0.0621541591733694,0.0001890396292388,12,aerobic,S. gordonii CH1,0.0831748935043681,4
0,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.0175838710367679,0.0002112503167551,12,aerobic,S. gordonii CH1,0.0797150284008857,4
1,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,1,1,1,RANDOM,BEYOND,0.1764647597074508,0.0093595352428957,12,aerobic,S. gordonii CH1,0.07857569602103,4
0,1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.082147094681859,0.0034961799334908,12,aerobic,S. gordonii CH1,0.0756715124675074,4
1,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,RANDOM,BEYOND,0.0564766764640808,0.0002099446295893,12,aerobic,S. gordonii CH1,0.0749818357955921,4
1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.073485494852066,0.0041317242461766,12,aerobic,S. gordonii CH1,0.0658524148313624,4
1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.5861391615867615,0.029699307016293,12,aerobic,S. gordonii CH1,0.0653841558131198,4
1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.4730632138252258,0.0270065121347459,12,aerobic,S. gordonii CH1,0.0236834504669298,4
1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,RANDOM,BEYOND,0.0186189989186823,0.0002889921295166,12,aerobic,S. gordonii CH1,0.010358718588145,4
1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,1,1,RANDOM,BEYOND,0.0251489557698369,0.0040969108540869,12,aerobic,S. gordonii CH1,0.0092416548338186,4
0,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.0709031957387924,0.0017649916048031,12,aerobic,S. gordonii CH1,0.0069058123920966,4
1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,RANDOM,BEYOND,0.0230144257470965,0.0007936208486385,12,aerobic,S. gordonii CH1,0.0063089974907396,4
1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,RANDOM,BEYOND,0.0129150578007102,0.0004126284776909,12,aerobic,S. gordonii CH1,0.0046038749280644,4
0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,RANDOM,BEYOND,0.0363975503668189,0.0009294098759707,12,aerobic,S. gordonii CH1,0.0040687817873577,4
1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,RANDOM,BEYOND,0.0043461092934012,0.0001652757188811,12,aerobic,S. gordonii CH1,0.0034965883981254,4
1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,RANDOM,BEYOND,0.0194081350415945,0.001957017477064,12,aerobic,S. gordonii CH1,0.0034412713585852,4
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,RANDOM,BEYOND,0.006857648063451,0.0002339695165254,12,aerobic,S. gordonii CH1,0.0029138236651045,4
0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.0047791711613535,0.0001884669789441,12,aerobic,S. gordonii CH1,0.0028882256666987,4
0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,RANDOM,BEYOND,0.0094950398616492,0.0002436883524699,12,aerobic,S. gordonii CH1,0.0028774218300402,4
0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.0143912657909095,0.00020577148499,12,aerobic,S. gordonii CH1,0.0023310589320836,4
1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.0424907789658755,0.0052073342236835,12,aerobic,S. gordonii CH1,0.002310580533359,4
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,RANDOM,BEYOND,0.0141772196814417,0.0001933085451154,12,aerobic,S. gordonii CH1,0.002310580533359,4
1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,RANDOM,BEYOND,0.0057913159951567,0.0001516217124418,12,aerobic,S. gordonii CH1,0.0023019374640322,4
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,ROLLOUT_PROB,BEYOND,0.0117524468991905,0.0010631663254106,12,aerobic,S. gordonii CH1,0.0017437636231533,4
1,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,RANDOM,BEYOND,0.0081354634277522,0.0003603407746863,12,aerobic,S. gordonii CH1,0.001732810281341,4
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.999987244606018,0.009440944751214,12,aerobic,S. gordonii CH1,1.0305643012836037,3
0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,RANDOM,FRONTIER,0.9877379870414734,0.0102999846202323,12,aerobic,S. gordonii CH1,1.0157299060042202,3
1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,RANDOM,FRONTIER,0.8715447640419006,0.0106969459498908,12,aerobic,S. gordonii CH1,0.9802102809411652,3
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,RANDOM,FRONTIER,0.8713853454589844,0.0078579342186937,12,aerobic,S. gordonii CH1,0.9687178874417496,3
