ala_exch,gly_exch,arg_exch,asn_exch,asp_exch,cys_exch,glu_exch,gln_exch,his_exch,ile_exch,leu_exch,lys_exch,met_exch,phe_exch,ser_exch,thr_exch,trp_exch,tyr_exch,val_exch,pro_exch,grow
1,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.955320427445863
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.668045322205989
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0700266609536052
1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1.0
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,0.8454634325714465
1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0,0,1.0
1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1.0
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1.0
1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0.09261599785457417
1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0.8849532243090767
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1.0
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1.0
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1.0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.3596259067172824
0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.47112070497104075
1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.5734699025656658
1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.567951708760821
1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0.6187942546827564
1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1.0
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0.7067876559002237
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0,0,0.9732398883880977
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,0.7329906072998329
1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,0,1,0,1.0
1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0.4053992398454299
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,0,0.7511715299171745
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1.0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1.0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1.0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1.0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1.0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5241589273732428
0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0
1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.5334015726788705
1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0.6324245789117132
1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0.5547144659477732
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0.3380934443652213
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,0.748716783403732
1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1.0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1.0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1.0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.9627959249833331
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.994728876089173
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0.5982091139200331
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0.4510266048781136
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,0.9246422142615266
1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0.6831183598052801
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0.6178050578279058
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1.0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0.12322197295169454
1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.06369468447237499
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.8333041852205615
1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1.0
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.6315876240888272
1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.9633240384686081
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0.8062499999999999
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0.49019076196004907
1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0.6904671221246241
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1.0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.3051604911867971
1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.6071492022883133
1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0.9202600574913813
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.3276873272301113
1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0.8303359597546558
1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0.810729462930183
1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0.7892972614226971
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0.8717101877109265
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1.0
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.23766864802630516
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0.3595137742928917
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0.41986637783966935
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0.6767115547603354
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.7031045751633986
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0.4108610026911904
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.0
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.0
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1.0
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0.9423037156147585
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1.0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.1043883453545669
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0.31065834375938906
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.15352099706296374
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.05070540439747038
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1.0
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.7974721859739281
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.9149509803921568
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0.45608993209645515
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1.0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0.6354502001643534
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,0.617930229869352
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0.38953359200806176
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.0
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1.0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0.5707591585829515
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.22926276835324566
0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.10193252239599451
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1.0
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.8563491316104557
0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1.0
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.7888850355470783
0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.9382790989232466
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.4940631277471709
0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.7426557966627654
0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0
0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.44942551992826935
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6431232066156944
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8607954545454546
0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8657886802034485
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9566640481801518
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7291347613649171
0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.4342284046116799
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0
0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.34958836257265846
0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.05439707364294953
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.2864051923599648
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.33249028022547183
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.10609922379096318
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.07900092837249162
0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.8056583213377637
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.9522727272727272
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.7376349911199619
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0.948437636379506
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.61375626013652
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.547696682883013
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8276452843674126
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.42450824029771395
0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.4087574383741631
0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0
0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4559615179618377
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.9442612012876862
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6859303958675522
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.40699061430768746
0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4889857242153666
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.08166888712496784
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.3422857800312632
0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.22815573164005215
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.520241850683491
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.9119761504469098
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0
0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.06717013021019308
0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.8916706767185301
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0
0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.2652526839486777
0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22797788341056907
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8873787442703337
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0
0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5096590909090909
0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3867805903582926
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5018071524355893
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7147085927192931
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.25899219279010216
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8136437908496731
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3807829655687026
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0
0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6297974554301783
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0
0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9333615019003865
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3957192633150821
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0
