ala,arg,asn,asp,cys,glu,gln,gly,his,ile,leu,lys,met,phe,pro,ser,thr,trp,tyr,val,environment,grow
1,0,0,1,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,aerobic,0.9310694374049672
1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,1,aerobic,0.6123595505617979
1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,aerobic,1.0
1,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,1,aerobic,1.0
1,0,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,aerobic,0.16649159663865548
1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,aerobic,0.8611251900658894
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,aerobic,1.0
1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,aerobic,0.14606227106227107
1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,aerobic,0.7540360873694206
1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,aerobic,0.9091922005571033
1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,aerobic,1.0
0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,1.0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,1.0
1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,aerobic,1.0
1,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,aerobic,0.06790123456790123
1,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,aerobic,0.9613832853025936
1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,aerobic,1.0
1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,aerobic,1.0
0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,aerobic,1.0
1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,1,aerobic,1.0
1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,aerobic,0.1422594142259414
1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,aerobic,0.9130919220055711
1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,aerobic,0.07232191408374117
1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,aerobic,0.07457983193277312
1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,aerobic,1.0
1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,aerobic,0.061327927014698434
1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,aerobic,1.0
1,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,0,aerobic,1.0
1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,aerobic,0.06851549755301795
1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,aerobic,0.6519847743338771
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,aerobic,1.0
1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,aerobic,0.12089136490250697
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,aerobic,1.0
1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,aerobic,1.0
1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,0,aerobic,1.0
1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,aerobic,0.9680207433016422
1,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,0,aerobic,0.5851648351648351
1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,0,1,1,0,1,aerobic,0.9135802469135803
1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,aerobic,0.9717579250720462
1,1,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1,aerobic,1.0
1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,aerobic,1.0
1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,aerobic,1.0
1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,aerobic,0.8936372269705605
1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,aerobic,0.9157509157509156
1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,1,0,1,aerobic,0.7875457875457875
1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,aerobic,1.0
1,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,aerobic,0.3293067226890756
1,0,0,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,0,0,aerobic,1.0
1,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,aerobic,0.4688850475367329
1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,0,aerobic,0.6046764545948886
1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,aerobic,1.0
1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,aerobic,1.0
1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,aerobic,1.0
1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,aerobic,1.0
1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,1,aerobic,0.9670552458185505
1,1,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,aerobic,0.8954191875540188
1,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0,aerobic,0.02655677655677655
1,1,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,1,aerobic,1.0
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,0.9377967711301045
1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,aerobic,0.8785515320334262
1,1,1,0,0,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,aerobic,0.33999999999999997
1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,aerobic,0.8576470588235294
1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,aerobic,0.7175792507204612
1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,aerobic,1.0
1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,aerobic,0.8723739495798319
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,aerobic,0.21261555193039694
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aerobic,0.1582172701949861
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,1.0
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,aerobic,0.8651810584958219
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,aerobic,0.936470588235294
0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,0.7914915966386556
1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,aerobic,0.9066282420749281
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,aerobic,0.14174589455488332
1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,0.836867862969005
1,1,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,aerobic,0.6473638720829732
1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,aerobic,0.026470588235294128
1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,0.8535564853556487
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aerobic,0.12920168067226892
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,aerobic,0.5539787126203751
1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,0.7376836646499568
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,aerobic,0.12133699633699632
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,aerobic,0.1353276353276353
1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,0.7711815561959655
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,aerobic,0.23610280932456668
0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aerobic,0.1547058823529412
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,aerobic,0.8479108635097495
1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,aerobic,0.8890701468189234
1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,aerobic,0.9069325735992402
1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,aerobic,0.9635073492143943
1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,aerobic,1.0
1,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,aerobic,1.0
1,1,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,aerobic,1.0
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,aerobic,1.0
1,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,0,aerobic,1.0
1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,1,aerobic,1.0
1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,aerobic,1.0
1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,aerobic,0.1440922190201729
1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,aerobic,0.050993949870354355
1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,aerobic,1.0
1,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,1,0,0,1,aerobic,0.9569635385534967
1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0,aerobic,0.2582925502990756
1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,aerobic,1.0
1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,0.6620879120879121
1,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,aerobic,0.6071428571428571
1,1,1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,aerobic,0.7835783071464776
1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,aerobic,1.0
1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,aerobic,0.9412103746397695
1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,aerobic,0.15850144092219023
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,aerobic,0.6922268907563026
1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,0,1,0,1,aerobic,1.0
1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,aerobic,0.9958791208791207
1,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,aerobic,1.0
1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,aerobic,0.6484149855907781
1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,aerobic,0.9647340107591152
1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,aerobic,1.0
1,1,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1,aerobic,1.0
1,1,1,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,aerobic,0.9561959654178674
1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,aerobic,0.889801210025929
1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,0.698050139275766
1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,0,1,1,1,aerobic,0.9892408846383741
1,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,aerobic,0.7270255573681349
1,1,1,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,1,aerobic,0.46961063627730304
1,1,1,0,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,aerobic,1.0
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,aerobic,1.0
1,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,aerobic,0.12276657060518735
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,aerobic,0.5539787126203752
1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,aerobic,0.35834692767808596
1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,aerobic,1.0
1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,aerobic,0.28737962493664476
1,1,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,aerobic,1.0
1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,0,aerobic,0.9738841405508074
1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,1,1,1,1,aerobic,0.8412256267409471
1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,aerobic,1.0
1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,aerobic,1.0
1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,aerobic,0.09978991596638657
1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,1,1,1,aerobic,1.0
1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,aerobic,0.6594641313742436
1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,aerobic,0.8464267612772428
1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,0,aerobic,1.0
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,aerobic,1.0
1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,aerobic,0.8751187084520418
1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,aerobic,0.9883008356545961
1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,aerobic,0.6469317199654278
1,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,aerobic,0.986743515850144
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,aerobic,1.0
1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,aerobic,1.0
1,0,1,1,0,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,aerobic,1.0
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,aerobic,1.0
1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,aerobic,0.05709624796084829
1,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,aerobic,0.9649025069637884
1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,aerobic,0.07303370786516855
1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,aerobic,1.0
1,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,aerobic,1.0
1,1,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,1,aerobic,0.7626740947075209
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,aerobic,1.0
1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1,0,1,0,1,aerobic,1.0
1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,aerobic,0.8812680115273775
1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,aerobic,0.9170588235294117
1,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,aerobic,0.8194859533771668
1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,1,1,1,aerobic,1.0
1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,0.9097985347985347
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,aerobic,0.8997252747252745
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,aerobic,1.0
1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,0,1,1,aerobic,0.12273120138288678
1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,aerobic,0.07531380753138076
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,aerobic,0.9015769439912996
1,1,0,1,1,1,1,0,0,1,1,0,1,0,1,0,0,1,1,1,aerobic,1.0
1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,aerobic,0.99836867862969
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,aerobic,1.0
1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,1,aerobic,0.3269133299543842
1,1,0,1,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1,aerobic,1.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aerobic,0.11149524632670701
1,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,1,1,aerobic,1.0
1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1,aerobic,1.0
1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,aerobic,1.0
1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,aerobic,0.09411764705882354
1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,1,1,aerobic,0.9522058823529412
1,1,0,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,aerobic,1.0
1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,aerobic,1.0
1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,aerobic,1.0
1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,aerobic,1.0
1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,1,aerobic,1.0
1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,aerobic,0.5947802197802197
0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,aerobic,1.0
1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,aerobic,0.09164265129682998
1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,aerobic,1.0
1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,aerobic,0.11235955056179776
1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,aerobic,0.2970588235294118
1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,aerobic,1.0
1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,aerobic,0.15932572050027188
1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,aerobic,0.03413865546218488
1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,aerobic,0.9264793783622235
1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,1,1,aerobic,0.8617647058823529
1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,aerobic,0.9968487394957984
1,1,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,aerobic,1.0
1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,1,aerobic,1.0
1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,aerobic,1.0
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,aerobic,0.0697406340057637
1,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,aerobic,0.11728395061728394
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,aerobic,0.042260208926875605
1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,aerobic,0.9111721611721609
1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,aerobic,0.9707112970711298
1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,aerobic,0.9715877437325907
1,1,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,aerobic,0.43501903208265363
1,1,0,0,1,0,1,0,1,1,0,1,1,1,1,0,1,1,1,0,aerobic,1.0
1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,aerobic,0.9344729344729346
1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,aerobic,1.0
1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,aerobic,0.21520146520146521
1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,aerobic,0.8823260073260071
1,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1,0,1,0,aerobic,0.17331433998100665
1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,aerobic,0.7450582868727826
1,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,aerobic,1.0
1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,aerobic,0.7788235294117647
1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,aerobic,0.06685878962536025
1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,aerobic,1.0
1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,aerobic,1.0
1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,1,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,aerobic,1.0
1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,0,aerobic,1.0
1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,aerobic,0.774928774928775
1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,aerobic,0.607242339832869
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,aerobic,1.0
1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,aerobic,0.7282352941176471
1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,aerobic,0.22766570605187325
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,aerobic,1.0
1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,aerobic,0.9377700950734658
1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,aerobic,0.5972342264477097
1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,aerobic,1.0
1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,aerobic,1.0
1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,aerobic,1.0
1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,aerobic,0.15476190476190477
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,aerobic,0.7747252747252745
1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,aerobic,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,aerobic,0.8040293040293038
1,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,1,aerobic,0.3670053795576808
1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,aerobic,0.852093529091898
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,aerobic,0.10674157303370786
1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,aerobic,1.0
1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,aerobic,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,aerobic,0.46112017400761285
1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,aerobic,1.0
1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,0,1,aerobic,1.0
1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,aerobic,0.05462184873949579
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aerobic,0.1350866706515242
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,aerobic,0.9907558455682437
1,0,1,1,0,1,1,0,1,1,1,1,0,0,1,0,0,1,0,1,aerobic,0.9624796084828711
1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,aerobic,0.22268907563025214
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,aerobic,0.9934249850567841
1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,1,aerobic,0.8753167764825139
1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,aerobic,0.7467948717948717
1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,aerobic,1.0
1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,1,0,1,aerobic,0.7829670329670328
1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,aerobic,0.9599594526102381
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,aerobic,0.2570233114166169
1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,1,aerobic,0.9375000000000002
1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,0,aerobic,0.9296218487394958
1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,aerobic,0.976178408514952
1,1,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,aerobic,1.0
